,University,University Latitude,University Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2349,Kenyon College,40.37264735,-82.39428986783507,Wiggin Street Coffee,40.376154937058175,-82.39664350217916,Coffee Shop
2350,Kenyon College,40.37264735,-82.39428986783507,The Village Inn,40.37646837446703,-82.39659929557807,American Restaurant
2351,Kenyon College,40.37264735,-82.39428986783507,Kenyon Inn,40.376357772738814,-82.39776324173351,Hotel
2352,Kenyon College,40.37264735,-82.39428986783507,Gambier Deli,40.377008832049434,-82.39661783384724,Deli / Bodega
2353,Kenyon College,40.37264735,-82.39428986783507,Kokosing Gap Trail 4.5 Mile Marker,40.36944217253832,-82.39192193097514,Trail
2354,Kenyon College,40.37264735,-82.39428986783507,Gambier Grill,40.37694627006197,-82.3962472760942,Pizza Place
2355,Kenyon College,40.37264735,-82.39428986783507,Village Market,40.37720942816957,-82.39669652320856,Grocery Store
2356,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Clubhouse Pub,42.73000228777351,-73.67688963941487,Bar
2357,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Ali Baba Mediterranean Restaurant,42.7359631859027,-73.67578678297131,Mediterranean Restaurant
2358,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Rensselaer Student Union,42.7299890106301,-73.67673489552557,Student Center
2359,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Mueller Center Gym,42.728771950096814,-73.67701393177056,Gym
2360,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,RPI Playhouse,42.72917843987762,-73.67813383272595,College Theater
2361,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Hilton Garden Inn,42.738734935370466,-73.67130160331726,Hotel
2362,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Hoosick Beverage Center,42.737868644903855,-73.67104440240328,Beer Store
2363,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Recovery Sports Grill,42.73850797612146,-73.67108811915419,Bar
2364,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Red & Blue - Asian Grill & Bar,42.73689489638993,-73.6754080218968,Asian Restaurant
2365,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Domino's Pizza,42.7386463596683,-73.67378624706816,Pizza Place
2366,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Popeyes Louisiana Kitchen,42.73851551814249,-73.67261241595406,Fried Chicken Joint
2367,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Subway Hoosick Street,42.73829019310461,-73.67702168084192,Sandwich Place
2368,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Valvoline Instant Oil Change,42.738284,-73.672145,Automotive Shop
2369,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Rite Aid,42.73788,-73.6698744,Pharmacy
2370,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Lower Renwyck Field,42.73409696566881,-73.6684491443365,Soccer Field
2371,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,O'Learys Tavern,42.736274481138985,-73.67589030363983,Bar
2372,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Save-A-Lot,42.738419102451466,-73.67682051284052,Grocery Store
2373,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Dunkin',42.738637,-73.6735025,Donut Shop
2374,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Hoosick Street Wine Cellar,42.73814,-73.67087,Wine Shop
2375,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Sunset Shuttle Stop,42.73268928395575,-73.6651147471317,Bus Station
2376,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Jazzman's Cafe,42.729544066909384,-73.67959416879097,Coffee Shop
2377,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Hilton Garden Inn Fitness Center,42.738723837705535,-73.67111632617996,Gym / Fitness Center
2378,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Robison Swimming Pool,42.727733776401024,-73.67783855458536,Pool
2379,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Peebles,42.738211,-73.677265,Clothing Store
2380,Rensselaer Polytechnic Institute,42.73280325,-73.67296098476673,Smokers Choice,42.738211,-73.677265,Smoke Shop
2381,University of Miami,25.7133985,-80.27869157646253,BankUnited Center,25.715262166999807,-80.27929058597122,College Basketball Court
2382,University of Miami,25.7133985,-80.27869157646253,Bagel Emporium & Grille,25.71390183449242,-80.27642017976228,Bagel Shop
2383,University of Miami,25.7133985,-80.27869157646253,European Wax Center,25.71431842034807,-80.27603419949901,Health & Beauty Service
2384,University of Miami,25.7133985,-80.27869157646253,Herbert Wellness Center,25.715780351018488,-80.28116979027358,Gym / Fitness Center
2385,University of Miami,25.7133985,-80.27869157646253,Shake Shack,25.710056225841395,-80.28212335990126,Burger Joint
2386,University of Miami,25.7133985,-80.27869157646253,Moon Thai,25.71654856501889,-80.27409983627801,Sushi Restaurant
2387,University of Miami,25.7133985,-80.27869157646253,Bala Vinyasa Yoga,25.709204807506232,-80.28230118342583,Yoga Studio
2388,University of Miami,25.7133985,-80.27869157646253,Ohho Noodles Market,25.71672337,-80.27378209,Chinese Restaurant
2389,University of Miami,25.7133985,-80.27869157646253,All Canes,25.710474032635883,-80.28309095903668,Sporting Goods Shop
2390,University of Miami,25.7133985,-80.27869157646253,Madruga Bakery,25.709148568746713,-80.2824553813192,Bakery
2391,University of Miami,25.7133985,-80.27869157646253,Titanic Restaurant & Brewery,25.71062425364639,-80.28305411338806,Brewery
2392,University of Miami,25.7133985,-80.27869157646253,Miami’s Best Pizza,25.710572,-80.283056,Pizza Place
2393,University of Miami,25.7133985,-80.27869157646253,Lowe Art Museum,25.71909347226698,-80.27579924598643,Museum
2394,University of Miami,25.7133985,-80.27869157646253,Pier 1 Imports,25.7140316559351,-80.2761448420097,Furniture / Home Store
2395,University of Miami,25.7133985,-80.27869157646253,Stop n Shop,25.710194422930087,-80.28350578477149,Supermarket
2396,University of Miami,25.7133985,-80.27869157646253,The Rathskeller,25.71912070544693,-80.27954731090871,Bar
2397,University of Miami,25.7133985,-80.27869157646253,Spring Chicken,25.70915384630943,-80.28321346262989,Fried Chicken Joint
2398,University of Miami,25.7133985,-80.27869157646253,TGI Fridays,25.714296,-80.275792,American Restaurant
2399,University of Miami,25.7133985,-80.27869157646253,AT&T Store,25.7138666,-80.27641009999999,Mobile Phone Shop
2400,University of Miami,25.7133985,-80.27869157646253,Sebastian's Café,25.711423631833995,-80.28353253779909,Café
2401,University of Miami,25.7133985,-80.27869157646253,jugofresh santona corner,25.70947943429975,-80.28207745405267,Juice Bar
2402,University of Miami,25.7133985,-80.27869157646253,Cobb Stadium,25.7134075495686,-80.2829457795919,College Soccer Field
2403,University of Miami,25.7133985,-80.27869157646253,Scott's Bistro,25.708698348353707,-80.2830353817376,New American Restaurant
2404,University of Miami,25.7133985,-80.27869157646253,Hurricane Food Court,25.719547649758066,-80.27832563097434,Food Court
2405,University of Miami,25.7133985,-80.27869157646253,University of Miami Pharmacy,25.71725,-80.277568,Pharmacy
2406,University of Miami,25.7133985,-80.27869157646253,University of Miami Pool,25.719405530003666,-80.27773386223267,Pool
2407,University of Miami,25.7133985,-80.27869157646253,Jamba Juice,25.719355,-80.278938,Juice Bar
2408,University of Miami,25.7133985,-80.27869157646253,The UPS Store,25.7151769,-80.2754943,Shipping Store
2409,University of Miami,25.7133985,-80.27869157646253,Starbucks,25.71646509009094,-80.27411487219302,Coffee Shop
2410,University of Miami,25.7133985,-80.27869157646253,Starbucks,25.719220928394495,-80.27899294479754,Coffee Shop
2411,University of Miami,25.7133985,-80.27869157646253,Mango & Manny's Marketplace,25.719663290067867,-80.27817000014986,Spanish Restaurant
2412,University of Miami,25.7133985,-80.27869157646253,College of Arts & Sciences Gallery,25.718262,-80.275684,Art Gallery
2413,University of Miami,25.7133985,-80.27869157646253,Clarke Recital Hall,25.718534130753085,-80.28013315064622,Concert Hall
2414,University of Miami,25.7133985,-80.27869157646253,Niko's,25.719647849491245,-80.27829827823876,Sandwich Place
2415,University of Miami,25.7133985,-80.27869157646253,Arnold Volpe Building,25.718999479715873,-80.28053293772491,College Academic Building
2416,University of Miami,25.7133985,-80.27869157646253,Denny's,25.715680145474188,-80.27507699098351,Breakfast Spot
2417,University of Miami,25.7133985,-80.27869157646253,CVS pharmacy,25.715527693448895,-80.27532057187777,Pharmacy
2418,University of Miami,25.7133985,-80.27869157646253,Lime Fresh Mexican Grill,25.719538527362438,-80.27785077521017,Mexican Restaurant
2419,University of Miami,25.7133985,-80.27869157646253,Panda Express,25.719623003585482,-80.27841146397397,Chinese Restaurant
2420,University of Miami,25.7133985,-80.27869157646253,UM Chicken Grill,25.714649200439453,-80.27641296386719,Fast Food Restaurant
2421,University of Miami,25.7133985,-80.27869157646253,Alf's Golf Shop,25.715296,-80.275343,Sporting Goods Shop
2422,University of Miami,25.7133985,-80.27869157646253,McDonald's,25.715921457046885,-80.27462527155876,Fast Food Restaurant
2423,University of Miami,25.7133985,-80.27869157646253,Computer Village,25.71619,-80.27431999999999,Tech Startup
2424,University of Miami,25.7133985,-80.27869157646253,ragnar relay exchange 2,25.717519,-80.282707,Athletics & Sports
2425,University of California - Santa Barbara,34.4132691,-119.84745113175592,Jamba Juice,34.411758,-119.848122,Juice Bar
2426,University of California - Santa Barbara,34.4132691,-119.84745113175592,Campus Point,34.40817636961549,-119.84337118024216,Beach
2427,University of California - Santa Barbara,34.4132691,-119.84745113175592,Starbucks,34.411312,-119.84831,Coffee Shop
2428,University of California - Santa Barbara,34.4132691,-119.84745113175592,South Coast Deli,34.413001689206105,-119.85479186106662,Sandwich Place
2429,University of California - Santa Barbara,34.4132691,-119.84745113175592,SUBWAY,34.41161625216861,-119.84751913248935,Sandwich Place
2430,University of California - Santa Barbara,34.4132691,-119.84745113175592,SUBWAY,34.411623459325206,-119.84777528841607,Sandwich Place
2431,University of California - Santa Barbara,34.4132691,-119.84745113175592,The Faculty Club,34.41198259102541,-119.85121666285228,Restaurant
2432,University of California - Santa Barbara,34.4132691,-119.84745113175592,Recreation Center,34.41894593161961,-119.85033692592302,College Rec Center
2433,University of California - Santa Barbara,34.4132691,-119.84745113175592,Domino's Pizza,34.411734920965536,-119.84773952428652,Pizza Place
2434,University of California - Santa Barbara,34.4132691,-119.84745113175592,De La Guerra Dining Commons,34.40988334704167,-119.84506056001001,College Cafeteria
2435,University of California - Santa Barbara,34.4132691,-119.84745113175592,Campbell Hall,34.4163151578841,-119.84533551812102,College Auditorium
2436,University of California - Santa Barbara,34.4132691,-119.84745113175592,Lagoon,34.41144881680425,-119.85028248111234,Lake
2437,University of California - Santa Barbara,34.4132691,-119.84745113175592,SUBWAY,34.413276390334104,-119.85474277098717,Sandwich Place
2438,University of California - Santa Barbara,34.4132691,-119.84745113175592,University Center,34.41157863413291,-119.84758934614591,Food Court
2439,University of California - Santa Barbara,34.4132691,-119.84745113175592,Wells Fargo,34.4132956,-119.8548724,ATM
2440,University of California - Santa Barbara,34.4132691,-119.84745113175592,Spudnuts Donuts Isla Vista,34.41186443619891,-119.85487663765905,Donut Shop
2441,University of California - Santa Barbara,34.4132691,-119.84745113175592,Root 217,34.41161389232816,-119.84756769450817,Burger Joint
2442,University of California - Santa Barbara,34.4132691,-119.84745113175592,Panda Express,34.41162243269076,-119.84755556703863,Chinese Restaurant
2443,University of California - Santa Barbara,34.4132691,-119.84745113175592,UCSB Rec Cen Soccer Fields,34.417939108459244,-119.84902231058453,Soccer Field
2444,University of California - Santa Barbara,34.4132691,-119.84745113175592,Super Cuca's,34.412381958365536,-119.854953138835,Mexican Restaurant
2445,University of California - Santa Barbara,34.4132691,-119.84745113175592,UCSB Pool Deck,34.41807796080332,-119.8495252499773,Gym Pool
2446,University of California - Santa Barbara,34.4132691,-119.84745113175592,Yoshinoya,34.41466304759838,-119.84049466610763,Donburi Restaurant
2447,University of California - Santa Barbara,34.4132691,-119.84745113175592,UCSB Gaucho Softball Field,34.41797196865082,-119.851823,Baseball Field
2448,University of California - Santa Barbara,34.4132691,-119.84745113175592,UCSB Track,34.41758113486842,-119.85238462338422,Athletics & Sports
2449,University of Rochester,43.1302114,-77.62642594716263,Wilson Commons,43.129001351295784,-77.62962881262501,Student Center
2450,University of Rochester,43.1302114,-77.62642594716263,Deli Sandro's,43.135446,-77.62861600000001,Deli / Bodega
2451,University of Rochester,43.1302114,-77.62642594716263,Panda Express,43.12886557182183,-77.62973519515035,Chinese Restaurant
2452,University of Rochester,43.1302114,-77.62642594716263,Chase Bank,43.12820806138631,-77.63195124785042,Bank
2453,University of Rochester,43.1302114,-77.62642594716263,Starbucks,43.12900380990858,-77.62958204555244,Coffee Shop
2454,University of Rochester,43.1302114,-77.62642594716263,Douglass Dining Center,43.12927515469308,-77.62905071082211,College Cafeteria
2455,University of Rochester,43.1302114,-77.62642594716263,Speegle-Wilbraham Aquatic Center,43.13014847718046,-77.62950671456828,Gym Pool
2456,University of Rochester,43.1302114,-77.62642594716263,Bausch & Lomb Riverside Park,43.12818737713254,-77.63105702978224,Park
2457,University of Rochester,43.1302114,-77.62642594716263,The Bento Box Food Truck,43.12843087408131,-77.63128638235433,Food Truck
2458,University of Rochester,43.1302114,-77.62642594716263,Pura Vida,43.125438869553605,-77.62915550723478,Coffee Shop
2459,University of Rochester,43.1302114,-77.62642594716263,Strong Auditorium,43.127830829300436,-77.63139369339859,College Auditorium
2460,University of Rochester,43.1302114,-77.62642594716263,Florescue Von Manstein Plaza,43.126773260263434,-77.63030244590993,Plaza
2461,University of Rochester,43.1302114,-77.62642594716263,The Buzz @ Simon,43.12709728599976,-77.63105953080222,Café
2462,University of Rochester,43.1302114,-77.62642594716263,Peet's At Wegmans Hall,43.126075,-77.6295,Café
2463,Southern Methodist University,32.841801149999995,-96.78152810147064,George W. Bush Presidential Center,32.84108425617875,-96.77819058469541,Library
2464,Southern Methodist University,32.841801149999995,-96.78152810147064,Chick-fil-A,32.843628,-96.783241,Fast Food Restaurant
2465,Southern Methodist University,32.841801149999995,-96.78152810147064,Starbucks,32.839414,-96.78079,Coffee Shop
2466,Southern Methodist University,32.841801149999995,-96.78152810147064,The Boulevard,32.8399153142439,-96.78504467010498,College Quad
2467,Southern Methodist University,32.841801149999995,-96.78152810147064,Café 43,32.8413926603538,-96.77837867711803,New American Restaurant
2468,Southern Methodist University,32.841801149999995,-96.78152810147064,Pokey O's,32.83715765958244,-96.78028336337131,Ice Cream Shop
2469,Southern Methodist University,32.841801149999995,-96.78152810147064,Meadows Museum,32.838414,-96.784333,Art Museum
2470,Southern Methodist University,32.841801149999995,-96.78152810147064,la Madeleine French Bakery & Café Mockingbird,32.837095,-96.781288,French Restaurant
2471,Southern Methodist University,32.841801149999995,-96.78152810147064,Westcott Field,32.83930234311278,-96.7823839187622,College Soccer Field
2472,Southern Methodist University,32.841801149999995,-96.78152810147064,Salon Pompeo,32.83640188679208,-96.778009240185,Salon / Barbershop
2473,Southern Methodist University,32.841801149999995,-96.78152810147064,Mockingbird Station,32.83755048031412,-96.77666797794659,Shopping Plaza
2474,Southern Methodist University,32.841801149999995,-96.78152810147064,"The Highland Dallas, Curio Collection by Hilton",32.8363089,-96.7782321,Hotel
2475,Southern Methodist University,32.841801149999995,-96.78152810147064,Life Time Fitness,32.838754,-96.776785,Gym
2476,Southern Methodist University,32.841801149999995,-96.78152810147064,Barnes & Noble,32.837134339794076,-96.780762805113,Bookstore
2477,Southern Methodist University,32.841801149999995,-96.78152810147064,Exhale,32.836140976008984,-96.77849942952432,Spa
2478,Southern Methodist University,32.841801149999995,-96.78152810147064,Luke's Locker,32.837096360539725,-96.78054331022983,Shoe Store
2479,Southern Methodist University,32.841801149999995,-96.78152810147064,Digg's Taco Shop,32.84303197872834,-96.78730022193652,Taco Place
